Finca,Fecha,lluvia
SAN PANCHO,6/7/2017,1
SAN PANCHO,6/7/2018,1.5
SAN PANCHO,7/7/2015,0.916666667
SAN PANCHO,7/7/2016,3.5
SAN PANCHO,7/7/2017,6.583333333
SAN PANCHO,7/7/2018,56.16666667
SAN PANCHO,8/7/2015,2.5
SAN PANCHO,8/7/2016,0
SAN PANCHO,8/7/2017,0
SAN PANCHO,8/7/2018,20.91666667
SAN PANCHO,9/7/2015,18.58333333
SAN PANCHO,9/7/2016,33.33333333
SAN PANCHO,9/7/2017,0.333333333
SAN PANCHO,9/7/2018,1.833333333
SAN PANCHO,10/7/2015,6.7
SAN PANCHO,10/7/2016,57
SAN PANCHO,10/7/2017,0.416666667
SAN PANCHO,10/7/2018,0
SAN PANCHO,11/7/2015,0
SAN PANCHO,11/7/2016,0
SAN PANCHO,11/7/2017,0
SAN PANCHO,11/7/2018,3.166666667
SAN PANCHO,12/7/2015,3
SAN PANCHO,12/7/2016,0
SAN PANCHO,12/7/2017,1.166666667
SAN PANCHO,12/7/2018,4.416666667
SAN PANCHO,1/8/2016,3.583333333
SAN PANCHO,1/8/2017,5.416666667
SAN PANCHO,1/8/2018,0
SAN PANCHO,1/8/2019,0
SAN PANCHO,2/8/2016,2.25
SAN PANCHO,2/8/2017,0
SAN PANCHO,2/8/2018,1.7
SAN PANCHO,3/8/2016,0
SAN PANCHO,3/8/2017,0
SAN PANCHO,3/8/2018,0
SAN PANCHO,4/8/2016,1.183333333
SAN PANCHO,4/8/2017,0
SAN PANCHO,4/8/2018,0.2
SAN PANCHO,5/8/2015,0
SAN PANCHO,5/8/2016,0
SAN PANCHO,5/8/2017,18.33333333
SAN PANCHO,5/8/2018,0
SAN PANCHO,6/8/2015,25
SAN PANCHO,6/8/2016,9.625
SAN PANCHO,6/8/2017,0
SAN PANCHO,6/8/2018,11.16666667
SAN PANCHO,7/8/2015,52.5
SAN PANCHO,7/8/2016,9.416666667
SAN PANCHO,7/8/2017,17.66666667
SAN PANCHO,7/8/2018,2.583333333
SAN PANCHO,8/8/2015,8.166666667
SAN PANCHO,8/8/2016,0.6
SAN PANCHO,8/8/2017,0
SAN PANCHO,8/8/2018,58.33333333
SAN PANCHO,9/8/2015,3.416666667
SAN PANCHO,9/8/2016,2.75
SAN PANCHO,9/8/2017,6
SAN PANCHO,9/8/2018,1.583333333
SAN PANCHO,10/8/2015,2.583333333
SAN PANCHO,10/8/2016,0.958333333
SAN PANCHO,10/8/2017,0.333333333
SAN PANCHO,10/8/2018,0
SAN PANCHO,11/8/2015,16.41666667
SAN PANCHO,11/8/2016,0
SAN PANCHO,11/8/2017,0.5
SAN PANCHO,11/8/2018,7.916666667
SAN PANCHO,12/8/2015,0
SAN PANCHO,12/8/2016,7.666666667
SAN PANCHO,12/8/2017,27.5
SAN PANCHO,12/8/2018,2.416666667
SAN PANCHO,1/9/2016,0.25
SAN PANCHO,1/9/2017,3.75
SAN PANCHO,1/9/2018,0
SAN PANCHO,1/9/2019,0
SAN PANCHO,2/9/2016,0
SAN PANCHO,2/9/2017,0
SAN PANCHO,2/9/2018,3.7
SAN PANCHO,3/9/2016,0.166666667
SAN PANCHO,3/9/2017,0.625
SAN PANCHO,3/9/2018,0.9
SAN PANCHO,4/9/2016,0
SAN PANCHO,4/9/2017,0
SAN PANCHO,4/9/2018,0
SAN PANCHO,5/9/2015,0
SAN PANCHO,5/9/2016,0
SAN PANCHO,5/9/2017,15.33333333
SAN PANCHO,5/9/2018,0
SAN PANCHO,6/9/2015,4.416666667
SAN PANCHO,6/9/2016,0.625
SAN PANCHO,6/9/2017,4.666666667
SAN PANCHO,6/9/2018,12.66666667
SAN PANCHO,7/9/2015,6.041666667
SAN PANCHO,7/9/2016,13.33333333
SAN PANCHO,7/9/2017,6.833333333
SAN PANCHO,7/9/2018,30.66666667
SAN PANCHO,8/9/2015,12
SAN PANCHO,8/9/2016,0
SAN PANCHO,8/9/2017,0.166666667
SAN PANCHO,8/9/2018,1
SAN PANCHO,9/9/2015,28.33333333
SAN PANCHO,9/9/2016,9.666666667
SAN PANCHO,9/9/2017,0
SAN PANCHO,9/9/2018,1.666666667
SAN PANCHO,10/9/2015,2.583333333
SAN PANCHO,10/9/2016,20.41666667
SAN PANCHO,10/9/2017,0
SAN PANCHO,10/9/2018,0
SAN PANCHO,11/9/2015,5.5
SAN PANCHO,11/9/2016,0
SAN PANCHO,11/9/2017,0
SAN PANCHO,11/9/2018,0.833333333
SAN PANCHO,12/9/2015,1.833333333
SAN PANCHO,12/9/2016,12.66666667
SAN PANCHO,12/9/2017,0.25
SAN PANCHO,12/9/2018,6
SAN PANCHO,1/10/2016,0.333333333
SAN PANCHO,1/10/2017,5.5
SAN PANCHO,1/10/2018,3.666666667
SAN PANCHO,1/10/2019,0
SAN PANCHO,2/10/2016,0
SAN PANCHO,2/10/2017,0
SAN PANCHO,2/10/2018,5.1
SAN PANCHO,3/10/2016,0
SAN PANCHO,3/10/2017,0
SAN PANCHO,3/10/2018,0.2
SAN PANCHO,4/10/2016,0.333333333
SAN PANCHO,4/10/2017,0.4
SAN PANCHO,4/10/2018,0
SAN PANCHO,5/10/2015,7.333333333
SAN PANCHO,5/10/2016,0
SAN PANCHO,5/10/2017,26
SAN PANCHO,5/10/2018,0
SAN PANCHO,6/10/2015,0.833333333
SAN PANCHO,6/10/2016,30.41666667
SAN PANCHO,6/10/2017,10.22166667
SAN PANCHO,6/10/2018,29.83333333
SAN PANCHO,7/10/2015,9.916666667
SAN PANCHO,7/10/2016,6.666666667
SAN PANCHO,7/10/2017,33.33333333
SAN PANCHO,7/10/2018,1.083333333
SAN PANCHO,8/10/2015,21.58333333
SAN PANCHO,8/10/2016,4.833333333
SAN PANCHO,8/10/2017,0
SAN PANCHO,8/10/2018,36
SAN PANCHO,9/10/2015,37.58333333
SAN PANCHO,9/10/2016,2.5
SAN PANCHO,9/10/2017,13
SAN PANCHO,9/10/2018,4.75
SAN PANCHO,10/10/2015,6.916666667
SAN PANCHO,10/10/2016,27.75
SAN PANCHO,10/10/2017,7.5
SAN PANCHO,10/10/2018,0
SAN PANCHO,11/10/2015,0.25
SAN PANCHO,11/10/2016,0.833333333
SAN PANCHO,11/10/2017,0
SAN PANCHO,11/10/2018,0
SAN PANCHO,12/10/2015,1.625
SAN PANCHO,12/10/2016,14.5
SAN PANCHO,12/10/2017,25.5
SAN PANCHO,1/11/2016,0.166666667
SAN PANCHO,1/11/2017,9.333333333
SAN PANCHO,1/11/2018,0.25
SAN PANCHO,1/11/2019,0
SAN PANCHO,2/11/2016,0
SAN PANCHO,2/11/2017,6.166666667
SAN PANCHO,2/11/2018,5.2
SAN PANCHO,3/11/2016,0
SAN PANCHO,3/11/2017,0.958333333
SAN PANCHO,3/11/2018,0.1
SAN PANCHO,4/11/2016,0
SAN PANCHO,4/11/2017,0
SAN PANCHO,4/11/2018,0
SAN PANCHO,5/11/2015,0.166666667
SAN PANCHO,5/11/2016,0
SAN PANCHO,5/11/2017,0.166666667
SAN PANCHO,5/11/2018,0
SAN PANCHO,6/11/2015,14.58333333
SAN PANCHO,6/11/2016,0.583333333
SAN PANCHO,6/11/2017,10.22166667
SAN PANCHO,6/11/2018,19.5
SAN PANCHO,7/11/2015,27.83333333
SAN PANCHO,7/11/2016,39.33333333
SAN PANCHO,7/11/2017,6.666666667
SAN PANCHO,7/11/2018,5.833333333
SAN PANCHO,8/11/2015,0.25
SAN PANCHO,8/11/2016,4.666666667
SAN PANCHO,8/11/2017,2.583333333
SAN PANCHO,8/11/2018,0.541666667
SAN PANCHO,9/11/2015,1.375
SAN PANCHO,9/11/2016,3.416666667
SAN PANCHO,9/11/2017,0
SAN PANCHO,9/11/2018,2.583333333
SAN PANCHO,10/11/2015,8.666666667
SAN PANCHO,10/11/2016,11.66666667
SAN PANCHO,10/11/2017,6.5
SAN PANCHO,10/11/2018,0
SAN PANCHO,11/11/2015,0.916666667
SAN PANCHO,11/11/2017,0.083333333
SAN PANCHO,11/11/2018,15.66666667
SAN PANCHO,12/11/2015,2.25
SAN PANCHO,12/11/2016,59.83333333
SAN PANCHO,12/11/2017,0.541666667
SAN PANCHO,12/11/2018,0.833333333
SAN PANCHO,1/12/2016,0
SAN PANCHO,1/12/2017,39.16666667
SAN PANCHO,1/12/2018,1.416666667
SAN PANCHO,1/12/2019,0
SAN PANCHO,2/12/2016,0
SAN PANCHO,2/12/2017,0.25
SAN PANCHO,2/12/2018,0
SAN PANCHO,3/12/2016,0
SAN PANCHO,3/12/2017,0.958333333
SAN PANCHO,3/12/2018,0
SAN PANCHO,4/12/2016,0
SAN PANCHO,4/12/2017,0
SAN PANCHO,4/12/2018,0
SAN PANCHO,5/12/2015,0.791666667
SAN PANCHO,5/12/2016,0
SAN PANCHO,5/12/2017,36.66666667
SAN PANCHO,5/12/2018,0.166666667
SAN PANCHO,6/12/2015,0.333333333
SAN PANCHO,6/12/2016,5.583333333
SAN PANCHO,6/12/2017,10.22166667
SAN PANCHO,6/12/2018,1.083333333
SAN PANCHO,7/12/2015,13.16666667
SAN PANCHO,7/12/2016,38.75
SAN PANCHO,7/12/2017,0
SAN PANCHO,7/12/2018,45
SAN PANCHO,8/12/2015,28.58333333
SAN PANCHO,8/12/2016,20.83333333
SAN PANCHO,8/12/2017,0.708333333
SAN PANCHO,8/12/2018,14.33333333
SAN PANCHO,9/12/2015,2.142857143
SAN PANCHO,9/12/2016,3.416666667
SAN PANCHO,9/12/2017,6.833333333
SAN PANCHO,9/12/2018,0.916666667
SAN PANCHO,10/12/2015,1.25
SAN PANCHO,10/12/2016,37.16666667
SAN PANCHO,10/12/2017,2
SAN PANCHO,10/12/2018,2.666666667
SAN PANCHO,11/12/2015,0
SAN PANCHO,11/12/2016,15.5
SAN PANCHO,11/12/2017,10.83333333
SAN PANCHO,11/12/2018,55.08333333
SAN PANCHO,12/12/2015,3.75
SAN PANCHO,12/12/2016,65.83333333
SAN PANCHO,12/12/2017,0
SAN PANCHO,12/12/2018,1.25
SAN PANCHO,1/13/2016,0
SAN PANCHO,1/13/2017,19.83333333
SAN PANCHO,1/13/2018,0
SAN PANCHO,1/13/2019,0
SAN PANCHO,2/13/2016,0
SAN PANCHO,2/13/2017,3.166666667
SAN PANCHO,2/13/2018,6.2
SAN PANCHO,3/13/2016,0
SAN PANCHO,3/13/2017,0
SAN PANCHO,3/13/2018,0
SAN PANCHO,4/13/2016,0
SAN PANCHO,4/13/2017,0
SAN PANCHO,4/13/2018,0
SAN PANCHO,5/13/2015,0
SAN PANCHO,5/13/2016,5.458333333
SAN PANCHO,5/13/2017,34
SAN PANCHO,5/13/2018,0.083333333
SAN PANCHO,6/13/2015,5.166666667
SAN PANCHO,6/13/2016,1.541666667
SAN PANCHO,6/13/2017,15.75
SAN PANCHO,6/13/2018,9.291666667
SAN PANCHO,7/13/2015,31
SAN PANCHO,7/13/2016,9.166666667
SAN PANCHO,7/13/2017,4.916666667
SAN PANCHO,7/13/2018,0
SAN PANCHO,8/13/2015,1.083333333
SAN PANCHO,8/13/2016,2.25
SAN PANCHO,8/13/2017,2.375
SAN PANCHO,8/13/2018,67.66666667
SAN PANCHO,9/13/2015,12
SAN PANCHO,9/13/2016,3.291666667
SAN PANCHO,9/13/2017,0
SAN PANCHO,9/13/2018,4.333333333
SAN PANCHO,10/13/2015,8.666666667
SAN PANCHO,10/13/2016,0.458333333
SAN PANCHO,10/13/2017,0
SAN PANCHO,10/13/2018,3.833333333
SAN PANCHO,11/13/2015,4.833333333
SAN PANCHO,11/13/2016,20.25
SAN PANCHO,11/13/2017,14.33333333
SAN PANCHO,11/13/2018,3.833333333
SAN PANCHO,12/13/2015,0
SAN PANCHO,12/13/2016,42.5
SAN PANCHO,12/13/2017,0
SAN PANCHO,12/13/2018,3.25
SAN PANCHO,1/14/2016,2.5
SAN PANCHO,1/14/2017,16.33333333
SAN PANCHO,1/14/2018,0.583333333
SAN PANCHO,1/14/2019,13.58333333
SAN PANCHO,2/14/2016,0.416666667
SAN PANCHO,2/14/2017,5.583333333
SAN PANCHO,2/14/2018,5.1
SAN PANCHO,3/14/2016,0
SAN PANCHO,3/14/2017,0
SAN PANCHO,3/14/2018,0
SAN PANCHO,4/14/2016,0
SAN PANCHO,4/14/2017,0
SAN PANCHO,4/14/2018,0
SAN PANCHO,5/14/2015,0
SAN PANCHO,5/14/2016,0.541666667
SAN PANCHO,5/14/2017,0.416666667
SAN PANCHO,5/14/2018,0
SAN PANCHO,6/14/2015,0
SAN PANCHO,6/14/2016,4.083333333
SAN PANCHO,6/14/2017,3.25
SAN PANCHO,6/14/2018,13.83333333
SAN PANCHO,7/14/2015,0.291666667
SAN PANCHO,7/14/2016,28.33333333
SAN PANCHO,7/14/2017,11
SAN PANCHO,7/14/2018,0
SAN PANCHO,8/14/2015,17.08333333
SAN PANCHO,8/14/2016,0.75
SAN PANCHO,8/14/2017,6.5
SAN PANCHO,8/14/2018,38.91666667
SAN PANCHO,9/14/2015,9.416666667
SAN PANCHO,9/14/2016,3.291666667
SAN PANCHO,9/14/2017,0
SAN PANCHO,9/14/2018,8.083333333
SAN PANCHO,10/14/2015,0.166666667
SAN PANCHO,10/14/2016,8.666666667
SAN PANCHO,10/14/2017,3.666666667
SAN PANCHO,10/14/2018,0.833333333
SAN PANCHO,11/14/2015,12
SAN PANCHO,11/14/2016,9.75
SAN PANCHO,11/14/2017,2.166666667
SAN PANCHO,11/14/2018,33.75
SAN PANCHO,12/14/2015,3.541666667
SAN PANCHO,12/14/2016,9.666666667
SAN PANCHO,12/14/2017,0
SAN PANCHO,12/14/2018,0
SAN PANCHO,1/15/2016,0.166666667
SAN PANCHO,1/15/2017,9.666666667
SAN PANCHO,1/15/2018,0
SAN PANCHO,1/15/2019,40.58333333
SAN PANCHO,2/15/2016,4.5
SAN PANCHO,2/15/2017,0
SAN PANCHO,2/15/2018,12.8
SAN PANCHO,3/15/2016,0
SAN PANCHO,3/15/2017,1
SAN PANCHO,3/15/2018,0
SAN PANCHO,4/15/2016,0
SAN PANCHO,4/15/2017,6.833333333
SAN PANCHO,4/15/2018,0
SAN PANCHO,5/15/2015,0.166666667
SAN PANCHO,5/15/2016,5.833333333
SAN PANCHO,5/15/2017,13.33333333
SAN PANCHO,5/15/2018,0.166666667
SAN PANCHO,6/15/2015,0.5
SAN PANCHO,6/15/2016,1.75
SAN PANCHO,6/15/2017,5.916666667
SAN PANCHO,6/15/2018,28.16666667
SAN PANCHO,7/15/2015,1.583333333
SAN PANCHO,7/15/2016,3.083333333
SAN PANCHO,7/15/2017,1.916666667
SAN PANCHO,7/15/2018,0
SAN PANCHO,8/15/2015,34.91666667
SAN PANCHO,8/15/2016,0
SAN PANCHO,8/15/2017,2.2
SAN PANCHO,8/15/2018,0
SAN PANCHO,9/15/2015,6.833333333
SAN PANCHO,9/15/2016,6.916666667
SAN PANCHO,9/15/2017,5.166666667
SAN PANCHO,9/15/2018,3.916666667
SAN PANCHO,10/15/2015,0.416666667
SAN PANCHO,10/15/2016,29.16666667
SAN PANCHO,10/15/2017,1.666666667
SAN PANCHO,10/15/2018,3.083333333
SAN PANCHO,11/15/2015,3.5
SAN PANCHO,11/15/2016,0
SAN PANCHO,11/15/2017,18.25
SAN PANCHO,11/15/2018,40.28571429
SAN PANCHO,12/15/2015,0.166666667
SAN PANCHO,12/15/2016,0
SAN PANCHO,12/15/2017,0
SAN PANCHO,12/15/2018,0
SAN PANCHO,1/16/2016,0
SAN PANCHO,1/16/2017,2.916666667
SAN PANCHO,1/16/2018,0
SAN PANCHO,1/16/2019,38.91666667
SAN PANCHO,2/16/2016,0
SAN PANCHO,2/16/2017,0
SAN PANCHO,2/16/2018,11.3
SAN PANCHO,3/16/2016,0
SAN PANCHO,3/16/2017,1.916666667
SAN PANCHO,3/16/2018,0
SAN PANCHO,4/16/2016,0
SAN PANCHO,4/16/2017,1.5
SAN PANCHO,4/16/2018,0
SAN PANCHO,5/16/2015,1.083333333
SAN PANCHO,5/16/2016,50
SAN PANCHO,5/16/2017,0.541666667
SAN PANCHO,5/16/2018,0
SAN PANCHO,6/16/2015,5.083333333
SAN PANCHO,6/16/2016,5.666666667
SAN PANCHO,6/16/2017,9.833333333
SAN PANCHO,6/16/2018,7.166666667
SAN PANCHO,7/16/2015,0.666666667
SAN PANCHO,7/16/2016,7.716666667
SAN PANCHO,7/16/2017,6.75
SAN PANCHO,7/16/2018,95
SAN PANCHO,8/16/2015,2.833333333
SAN PANCHO,8/16/2016,0
SAN PANCHO,8/16/2017,1.166666667
SAN PANCHO,8/16/2018,11.75
SAN PANCHO,9/16/2015,8.333333333
SAN PANCHO,9/16/2016,6.916666667
SAN PANCHO,9/16/2017,3.041666667
SAN PANCHO,9/16/2018,0
SAN PANCHO,10/16/2015,87.58333333
SAN PANCHO,10/16/2016,0.416666667
SAN PANCHO,10/16/2017,18.08333333
SAN PANCHO,10/16/2018,3.333333333
SAN PANCHO,11/16/2015,4.416666667
SAN PANCHO,11/16/2016,3.833333333
SAN PANCHO,11/16/2017,13.08333333
SAN PANCHO,11/16/2018,10.91666667
SAN PANCHO,12/16/2015,0
SAN PANCHO,12/16/2016,8.666666667
SAN PANCHO,12/16/2017,7.166666667
SAN PANCHO,12/16/2018,4.083333333
SAN PANCHO,1/17/2016,0
SAN PANCHO,1/17/2017,0
SAN PANCHO,1/17/2018,1.333333333
SAN PANCHO,1/17/2019,14
SAN PANCHO,2/17/2016,0
SAN PANCHO,2/17/2017,0
SAN PANCHO,2/17/2018,14.9
SAN PANCHO,3/17/2016,0
SAN PANCHO,3/17/2017,0.791666667
SAN PANCHO,3/17/2018,0.6
SAN PANCHO,4/17/2016,0
SAN PANCHO,4/17/2017,0.291666667
SAN PANCHO,4/17/2018,0.1
SAN PANCHO,5/17/2015,20.83333333
SAN PANCHO,5/17/2016,2.125
SAN PANCHO,5/17/2017,0.083333333
SAN PANCHO,5/17/2018,0
SAN PANCHO,6/17/2015,4.25
SAN PANCHO,6/17/2016,0
SAN PANCHO,6/17/2017,4.083333333
SAN PANCHO,6/17/2018,4.416666667
SAN PANCHO,7/17/2015,14.41666667
SAN PANCHO,7/17/2016,7.716666667
SAN PANCHO,7/17/2017,2.8
SAN PANCHO,7/17/2018,8.166666667
SAN PANCHO,8/17/2015,16.25
SAN PANCHO,8/17/2016,22.5
SAN PANCHO,8/17/2017,1.833333333
SAN PANCHO,8/17/2018,0.583333333
SAN PANCHO,9/17/2015,0
SAN PANCHO,9/17/2017,17.33333333
SAN PANCHO,9/17/2018,0
SAN PANCHO,10/17/2015,0.5
SAN PANCHO,10/17/2016,5.833333333
SAN PANCHO,10/17/2017,7.916666667
SAN PANCHO,10/17/2018,39.58333333
SAN PANCHO,11/17/2015,4.75
SAN PANCHO,11/17/2016,3.166666667
SAN PANCHO,11/17/2017,0
SAN PANCHO,11/17/2018,26.1
SAN PANCHO,12/17/2015,0
SAN PANCHO,12/17/2016,34.33333333
SAN PANCHO,12/17/2017,2.833333333
SAN PANCHO,12/17/2018,13
SAN PANCHO,1/18/2016,0
SAN PANCHO,1/18/2017,1.166666667
SAN PANCHO,1/18/2018,1.583333333
SAN PANCHO,1/18/2019,0.666666667
SAN PANCHO,2/18/2016,0
SAN PANCHO,2/18/2017,0
SAN PANCHO,2/18/2018,0.5
SAN PANCHO,3/18/2016,0
SAN PANCHO,3/18/2017,1.291666667
SAN PANCHO,3/18/2018,0
SAN PANCHO,4/18/2016,0
SAN PANCHO,4/18/2017,16.33333333
SAN PANCHO,4/18/2018,0
SAN PANCHO,5/18/2015,17.41666667
SAN PANCHO,5/18/2016,5.5
SAN PANCHO,5/18/2017,17.16666667
SAN PANCHO,5/18/2018,17.5
SAN PANCHO,6/18/2015,2
SAN PANCHO,6/18/2016,0
SAN PANCHO,6/18/2017,0.666666667
SAN PANCHO,6/18/2018,11.08333333
SAN PANCHO,7/18/2015,0.083333333
SAN PANCHO,7/18/2016,7.733333333
SAN PANCHO,7/18/2017,27.6
SAN PANCHO,7/18/2018,6.75
SAN PANCHO,8/18/2015,10.25
SAN PANCHO,8/18/2016,0.833333333
SAN PANCHO,8/18/2017,11.58333333
SAN PANCHO,8/18/2018,0.357142857
SAN PANCHO,9/18/2015,11.75
SAN PANCHO,9/18/2017,0.166666667
SAN PANCHO,9/18/2018,2.583333333
SAN PANCHO,10/18/2015,7.583333333
SAN PANCHO,10/18/2016,0.358333333
SAN PANCHO,10/18/2017,4.583333333
SAN PANCHO,10/18/2018,31.08333333
SAN PANCHO,11/18/2015,3.666666667
SAN PANCHO,11/18/2016,1.416666667
SAN PANCHO,11/18/2017,0
SAN PANCHO,11/18/2018,10
SAN PANCHO,12/18/2015,0
SAN PANCHO,12/18/2016,20.33333333
SAN PANCHO,12/18/2017,3.75
SAN PANCHO,12/18/2018,4.285714286
SAN PANCHO,1/19/2016,0
SAN PANCHO,1/19/2017,0.25
SAN PANCHO,1/19/2018,34
SAN PANCHO,1/19/2019,0
SAN PANCHO,2/19/2016,4.333333333
SAN PANCHO,2/19/2017,0
SAN PANCHO,2/19/2018,6.9
SAN PANCHO,3/19/2016,0
SAN PANCHO,3/19/2017,1.107142857
SAN PANCHO,3/19/2018,0
SAN PANCHO,4/19/2016,0
SAN PANCHO,4/19/2017,0.166666667
SAN PANCHO,4/19/2018,1.3
SAN PANCHO,5/19/2015,14.41666667
SAN PANCHO,5/19/2016,15.66666667
SAN PANCHO,5/19/2017,5.416666667
SAN PANCHO,5/19/2018,1.041666667
SAN PANCHO,6/19/2015,9.5
SAN PANCHO,6/19/2016,0
SAN PANCHO,6/19/2017,14.58333333
SAN PANCHO,6/19/2018,4.25
SAN PANCHO,7/19/2015,26.25
SAN PANCHO,7/19/2016,23.33333333
SAN PANCHO,7/19/2017,54.16666667
SAN PANCHO,7/19/2018,3.536666667
SAN PANCHO,8/19/2015,2.083333333
SAN PANCHO,8/19/2016,0.5
SAN PANCHO,8/19/2017,2
SAN PANCHO,8/19/2018,0.833333333
SAN PANCHO,9/19/2015,53.41666667
SAN PANCHO,9/19/2016,5.041666667
SAN PANCHO,9/19/2017,0.291666667
SAN PANCHO,9/19/2018,0.666666667
SAN PANCHO,10/19/2015,0
SAN PANCHO,10/19/2016,2.016666667
SAN PANCHO,10/19/2017,5.666666667
SAN PANCHO,10/19/2018,7.25
SAN PANCHO,11/19/2015,1.291666667
SAN PANCHO,11/19/2016,5.25
SAN PANCHO,11/19/2017,0
SAN PANCHO,11/19/2018,8.416666667
SAN PANCHO,12/19/2016,3.75
SAN PANCHO,12/19/2017,6.333333333
SAN PANCHO,12/19/2018,3
SAN PANCHO,1/20/2016,2.166666667
SAN PANCHO,1/20/2017,0.571428571
SAN PANCHO,1/20/2018,17
SAN PANCHO,1/20/2019,0
SAN PANCHO,2/20/2016,2.375
SAN PANCHO,2/20/2017,0
SAN PANCHO,2/20/2018,0.4
SAN PANCHO,3/20/2016,0
SAN PANCHO,3/20/2017,2.583333333
SAN PANCHO,3/20/2018,0
SAN PANCHO,4/20/2016,0
SAN PANCHO,4/20/2017,0
SAN PANCHO,4/20/2018,1.1
SAN PANCHO,5/20/2015,89.16666667
SAN PANCHO,5/20/2016,6.25
SAN PANCHO,5/20/2017,5.75
SAN PANCHO,5/20/2018,0
SAN PANCHO,6/20/2015,0
SAN PANCHO,6/20/2016,10
SAN PANCHO,6/20/2017,88.33333333
SAN PANCHO,6/20/2018,15.91666667
SAN PANCHO,7/20/2015,9.833333333
SAN PANCHO,7/20/2016,23.33333333
SAN PANCHO,7/20/2017,35.33333333
SAN PANCHO,7/20/2018,0.291666667
SAN PANCHO,8/20/2015,1.291666667
SAN PANCHO,8/20/2016,0
SAN PANCHO,8/20/2017,10.75
SAN PANCHO,8/20/2018,2.5
SAN PANCHO,9/20/2015,6.25
SAN PANCHO,9/20/2016,0.166666667
SAN PANCHO,9/20/2017,16.58333333
SAN PANCHO,9/20/2018,2.166666667
SAN PANCHO,10/20/2015,1.5
SAN PANCHO,10/20/2016,3.916666667
SAN PANCHO,10/20/2017,4.166666667
SAN PANCHO,10/20/2018,6.333333333
SAN PANCHO,11/20/2015,1.625
SAN PANCHO,11/20/2016,15.83333333
SAN PANCHO,11/20/2017,0
SAN PANCHO,11/20/2018,19.58333333
SAN PANCHO,12/20/2015,4.916666667
SAN PANCHO,12/20/2016,12.83333333
SAN PANCHO,12/20/2017,7.833333333
SAN PANCHO,12/20/2018,0.5
SAN PANCHO,1/21/2016,0.416666667
SAN PANCHO,1/21/2017,1.166666667
SAN PANCHO,1/21/2018,9.583333333
SAN PANCHO,1/21/2019,0.166666667
SAN PANCHO,2/21/2016,5.833333333
SAN PANCHO,2/21/2017,0
SAN PANCHO,2/21/2018,2.5
SAN PANCHO,3/21/2016,0
SAN PANCHO,3/21/2017,0.583333333
SAN PANCHO,3/21/2018,0
SAN PANCHO,4/21/2016,0
SAN PANCHO,4/21/2017,0
SAN PANCHO,4/21/2018,6.8
SAN PANCHO,5/21/2015,24.16666667
SAN PANCHO,5/21/2016,16.91666667
SAN PANCHO,5/21/2017,0.666666667
SAN PANCHO,5/21/2018,0.083333333
SAN PANCHO,6/21/2015,2.75
SAN PANCHO,6/21/2016,17.25
SAN PANCHO,6/21/2017,4.833333333
SAN PANCHO,6/21/2018,11.58333333
SAN PANCHO,7/21/2015,0.916666667
SAN PANCHO,7/21/2016,2.458333333
SAN PANCHO,7/21/2017,4.083333333
SAN PANCHO,7/21/2018,27.08333333
SAN PANCHO,8/21/2015,2.916666667
SAN PANCHO,8/21/2016,18.16666667
SAN PANCHO,8/21/2017,0.75
SAN PANCHO,8/21/2018,8
SAN PANCHO,9/21/2015,0
SAN PANCHO,9/21/2016,24.66666667
SAN PANCHO,9/21/2017,2.166666667
SAN PANCHO,9/21/2018,14.33333333
SAN PANCHO,10/21/2015,1.166666667
SAN PANCHO,10/21/2016,0
SAN PANCHO,10/21/2017,2.083333333
SAN PANCHO,10/21/2018,1.333333333
SAN PANCHO,11/21/2015,6.583333333
SAN PANCHO,11/21/2016,3.916666667
SAN PANCHO,11/21/2017,5.166666667
SAN PANCHO,11/21/2018,19.41666667
SAN PANCHO,12/21/2016,24
SAN PANCHO,12/21/2017,15.5
SAN PANCHO,12/21/2018,0
SAN PANCHO,1/22/2016,0
SAN PANCHO,1/22/2017,1.5
SAN PANCHO,1/22/2018,0
SAN PANCHO,1/22/2019,0.083333333
SAN PANCHO,2/22/2016,8.666666667
SAN PANCHO,2/22/2017,0
SAN PANCHO,2/22/2018,0.1
SAN PANCHO,3/22/2016,0
SAN PANCHO,3/22/2017,0
SAN PANCHO,3/22/2018,0.2
SAN PANCHO,4/22/2016,0
SAN PANCHO,4/22/2017,0
SAN PANCHO,4/22/2018,6.5
SAN PANCHO,5/22/2015,13.75
SAN PANCHO,5/22/2016,2.083333333
SAN PANCHO,5/22/2017,0.083333333
SAN PANCHO,5/22/2018,12.25
SAN PANCHO,6/22/2015,11.66666667
SAN PANCHO,6/22/2016,50
SAN PANCHO,6/22/2017,0
SAN PANCHO,6/22/2018,0.083333333
SAN PANCHO,7/22/2015,13.41666667
SAN PANCHO,7/22/2016,2.541666667
SAN PANCHO,7/22/2017,59.16666667
SAN PANCHO,7/22/2018,13
SAN PANCHO,8/22/2015,19.16666667
SAN PANCHO,8/22/2016,11.41666667
SAN PANCHO,8/22/2017,0
SAN PANCHO,8/22/2018,13.08333333
SAN PANCHO,9/22/2015,4.458333333
SAN PANCHO,9/22/2016,30.66666667
SAN PANCHO,9/22/2017,10
SAN PANCHO,9/22/2018,1.666666667
SAN PANCHO,10/22/2015,7.5
SAN PANCHO,10/22/2016,0.083333333
SAN PANCHO,10/22/2017,0.583333333
SAN PANCHO,10/22/2018,0.25
